timestamp_iso,multiplier
2026-04-20T12:51:59.288Z,4.5
2026-04-20T12:52:30.582Z,7.16
2026-04-20T12:52:52.309Z,3.19
2026-04-20T12:53:09.799Z,2.23
2026-04-20T12:53:35.908Z,4.62
2026-04-20T12:54:30.931Z,53.19
2026-04-20T12:54:47.015Z,1.98
2026-04-20T12:55:06.812Z,2.71
2026-04-20T12:55:40.838Z,9.02
2026-04-20T12:56:15.638Z,9.63
2026-04-20T12:56:38.597Z,3.54
2026-04-20T12:57:12.767Z,9.13
2026-04-20T12:57:24.318Z,1.35
2026-04-20T12:58:02.224Z,12.52
2026-04-20T12:58:26.237Z,3.87
2026-04-20T12:58:40.927Z,1.76
2026-04-20T12:59:03.373Z,3.39
2026-04-20T12:59:16.786Z,1.58
2026-04-20T12:59:29.182Z,1.45
2026-04-20T13:00:04.453Z,10.02
2026-04-20T13:00:13.363Z,1.08
2026-04-20T13:00:41.253Z,5.37
2026-04-20T13:01:19.187Z,12.55
2026-04-20T13:01:34.208Z,1.81
2026-04-20T13:01:45.129Z,1.28
2026-04-20T13:01:53.364Z,1.02
2026-04-20T13:02:07.217Z,1.64
2026-04-20T13:02:16.871Z,1.15
2026-04-20T13:02:26.930Z,1.19
2026-04-20T13:02:40.192Z,1.56
2026-04-20T13:03:09.628Z,6.12
2026-04-20T13:03:27.276Z,2.26
2026-04-20T13:03:42.556Z,1.85
2026-04-20T13:04:18.153Z,10.3
2026-04-20T13:04:46.130Z,5.41
2026-04-20T13:05:04.829Z,2.47
2026-04-20T13:05:37.843Z,8.28
2026-04-20T13:05:52.260Z,1.72
2026-04-20T13:06:07.281Z,1.81
2026-04-20T13:06:16.301Z,1.09
2026-04-20T13:06:40.881Z,4.06
2026-04-20T13:06:54.294Z,1.58
2026-04-20T13:07:18.579Z,3.96
2026-04-20T13:07:29.774Z,1.31
2026-04-20T13:08:05.057Z,10.03
2026-04-20T13:08:18.910Z,1.64
2026-04-20T13:08:40.450Z,3.14
2026-04-20T13:08:48.800Z,1.03
2026-04-20T13:09:01.439Z,1.48
2026-04-20T13:09:14.625Z,1.55
2026-04-20T13:09:55.733Z,16.41
2026-04-20T13:10:03.850Z,1.01
2026-04-20T13:10:45.706Z,17.48
2026-04-20T13:11:20.952Z,10
2026-04-20T13:11:44.781Z,3.81
2026-04-20T13:11:56.930Z,1.42
2026-04-20T13:12:40.043Z,19.44
2026-04-20T13:12:55.322Z,1.85
2026-04-20T13:13:19.151Z,3.81
2026-04-20T13:13:54.492Z,10.08
2026-04-20T13:14:33.635Z,13.9
2026-04-20T13:15:08.787Z,9.92
2026-04-20T13:15:18.543Z,1.16
2026-04-20T13:15:50.925Z,7.85
2026-04-20T13:16:28.506Z,12.18
2026-04-20T13:16:51.464Z,3.54
2026-04-20T13:17:27.038Z,10.28
2026-04-20T13:17:37.773Z,1.26
2026-04-20T13:18:15.108Z,11.93
2026-04-20T13:18:29.033Z,1.65
2026-04-20T13:18:52.483Z,3.69
2026-04-20T13:19:40.820Z,30.23
2026-04-20T13:20:30.397Z,33.57
2026-04-20T13:21:22.665Z,42.14
2026-04-20T13:22:04.688Z,17.73
2026-04-20T13:22:19.839Z,1.83
2026-04-20T13:23:01.175Z,16.73
2026-04-20T13:23:14.361Z,1.55
2026-04-20T13:23:28.215Z,1.64
2026-04-20T13:23:38.273Z,1.19
2026-04-20T13:23:57.983Z,2.69
2026-04-20T13:24:09.879Z,1.39
2026-04-20T13:24:25.095Z,1.84
2026-04-20T13:24:35.252Z,1.2
2026-04-20T13:24:52.953Z,2.27
2026-04-20T13:25:33.582Z,15.76
2026-04-20T13:26:00.745Z,5.05
2026-04-20T13:26:11.758Z,1.29
2026-04-20T13:26:53.298Z,17.02
2026-04-20T13:27:09.964Z,2.08
2026-04-20T13:27:43.133Z,8.39
2026-04-20T13:28:16.623Z,8.62
2026-04-20T13:28:30.404Z,1.63
2026-04-20T13:29:05.816Z,10.14
2026-04-20T13:29:21.473Z,1.91
2026-04-20T13:29:42.784Z,3.08
2026-04-20T13:30:04.804Z,3.27
2026-04-20T13:30:19.358Z,1.74
2026-04-20T13:30:48.179Z,5.81
2026-04-20T13:31:24.977Z,11.4
2026-04-20T13:31:50.154Z,4.27
2026-04-20T13:32:03.641Z,1.59
2026-04-20T13:32:13.397Z,1.16
2026-04-20T13:32:36.188Z,3.49
2026-04-20T13:32:49.064Z,1.51
2026-04-20T13:33:15.377Z,4.7
2026-04-20T13:33:34.028Z,2.46
2026-04-20T13:33:51.677Z,2.26
2026-04-20T13:34:02.411Z,1.26
2026-04-20T13:34:27.589Z,4.27
2026-04-20T13:34:38.229Z,1.25
2026-04-20T13:35:00.535Z,3.35
2026-04-20T13:35:21.296Z,2.94
2026-04-20T13:35:55.269Z,8.98
2026-04-20T13:36:09.267Z,1.66
2026-04-20T13:36:23.956Z,1.76
2026-04-20T13:36:35.767Z,1.38
2026-04-20T13:37:18.081Z,18.17
2026-04-20T13:37:42.603Z,4.04
2026-04-20T13:37:54.917Z,1.44
2026-04-20T13:38:12.354Z,2.22
2026-04-20T13:38:36.729Z,3.99
2026-04-20T13:39:03.797Z,5.01
2026-04-20T13:39:18.351Z,1.74
2026-04-20T13:39:36.361Z,2.33
2026-04-20T13:40:04.028Z,5.27
2026-04-20T13:40:31.213Z,5.06
2026-04-20T13:40:44.323Z,1.54
2026-04-20T13:41:20.447Z,10.77
2026-04-20T13:41:34.933Z,1.73
2026-04-20T13:42:02.142Z,5.07
2026-04-20T13:42:15.778Z,1.61
2026-04-20T13:42:31.921Z,1.99
2026-04-20T13:42:55.872Z,3.85
2026-04-20T13:43:09.360Z,1.59
2026-04-20T13:43:33.645Z,3.96
2026-04-20T13:44:02.648Z,5.9
2026-04-20T13:44:29.717Z,5.01
2026-04-20T13:44:43.204Z,1.59
2026-04-20T13:44:53.361Z,1.2
2026-04-20T13:45:25.376Z,7.61
2026-04-20T13:45:38.938Z,1.6
2026-04-20T13:46:04.550Z,4.43
2026-04-20T13:46:19.506Z,1.8
2026-04-20T13:46:32.460Z,1.52
2026-04-20T13:47:00.633Z,5.5
2026-04-20T13:47:34.880Z,9.19
2026-04-20T13:47:46.862Z,1.4
2026-04-20T13:48:06.960Z,2.78
2026-04-20T13:49:01.663Z,51.77
2026-04-20T13:49:10.353Z,1.06
2026-04-20T13:49:48.400Z,12.67
2026-04-20T13:49:57.089Z,1.06
2026-04-20T13:50:31.350Z,9.2
2026-04-20T13:51:12.268Z,16.15
2026-04-20T13:51:31.438Z,2.57
2026-04-20T13:51:42.359Z,1.28
2026-04-20T13:52:37.085Z,51.87
2026-04-20T13:53:04.177Z,5.02
2026-04-20T13:53:28.005Z,3.81
2026-04-20T13:54:12.309Z,21.5
2026-04-20T13:54:31.525Z,2.58
2026-04-20T13:55:08.700Z,11.77
2026-04-20T13:55:21.962Z,1.56
2026-04-20T13:55:31.197Z,1.11
2026-04-20T13:55:57.709Z,4.78
2026-04-20T13:56:23.187Z,4.38
2026-04-20T13:56:47.797Z,4.07
2026-04-20T13:56:58.437Z,1.25
2026-04-20T13:57:23.614Z,4.27
2026-04-20T13:57:35.847Z,1.43
2026-04-20T13:58:00.800Z,4.19
2026-04-20T13:58:16.823Z,1.97
2026-04-20T13:58:28.972Z,1.42
2026-04-20T13:58:54.504Z,4.4
2026-04-20T13:59:10.037Z,1.89
2026-04-20T14:00:06.415Z,59.64
2026-04-20T14:00:32.727Z,4.7
2026-04-20T14:01:16.015Z,19.73
2026-04-20T14:01:45.529Z,6.16
2026-04-20T14:01:57.510Z,1.4
2026-04-20T14:02:19.886Z,3.37
2026-04-20T14:02:47.304Z,5.16
2026-04-20T14:03:24.142Z,11.44
2026-04-20T14:03:59.495Z,10.09
2026-04-20T14:04:18.983Z,2.64
2026-04-20T14:04:49.330Z,6.61
2026-04-20T14:05:31.850Z,18.49
2026-04-20T14:05:47.692Z,1.94
2026-04-20T14:06:04.415Z,2.09
2026-04-20T14:06:24.932Z,2.88
2026-04-20T14:06:52.118Z,5.06
2026-04-20T14:07:06.466Z,1.71
2026-04-20T14:07:33.175Z,4.86
2026-04-20T14:07:44.370Z,1.31
2026-04-20T14:08:05.910Z,3.14
2026-04-20T14:08:20.666Z,1.77
2026-04-20T14:09:03.224Z,18.55
2026-04-20T14:09:41.475Z,12.89
2026-04-20T14:10:09.987Z,5.66
2026-04-20T14:10:33.908Z,3.84
2026-04-20T14:11:12.793Z,13.6
2026-04-20T14:11:28.512Z,1.92
2026-04-20T14:11:38.063Z,1.14
2026-04-20T14:11:53.470Z,1.87
2026-04-20T14:12:12.169Z,2.47
2026-04-20T14:12:36.573Z,4
2026-04-20T14:13:06.957Z,6.63
2026-04-20T14:13:18.768Z,1.38
2026-04-20T14:13:54.705Z,10.6
2026-04-20T14:14:07.737Z,1.53
2026-04-20T14:14:34.710Z,4.97
2026-04-20T14:15:08.062Z,8.52
2026-04-20T14:15:22.818Z,1.77
2026-04-20T14:15:36.815Z,1.66
2026-04-20T14:15:45.616Z,1.07
2026-04-20T14:16:18.757Z,8.37
2026-04-20T14:16:54.468Z,10.4
2026-04-20T14:17:09.748Z,1.85
2026-04-20T14:17:27.604Z,2.3
2026-04-20T14:17:37.662Z,1.19
2026-04-20T14:18:00.108Z,3.39
2026-04-20T14:18:10.364Z,1.21
2026-04-20T14:18:32.914Z,3.42
2026-04-20T14:18:43.267Z,1.22
2026-04-20T14:19:08.960Z,4.46
2026-04-20T14:19:32.215Z,3.63
2026-04-20T14:19:43.854Z,1.36
2026-04-20T14:20:16.548Z,8.06
2026-04-20T14:20:28.698Z,1.42
2026-04-20T14:20:43.719Z,1.81
2026-04-20T14:20:54.264Z,1.24
2026-04-20T14:21:25.574Z,7.17
2026-04-20T14:21:52.783Z,5.07
2026-04-20T14:22:20.428Z,5.26
2026-04-20T14:22:43.651Z,3.62
2026-04-20T14:23:00.981Z,2.2
2026-04-20T14:23:41.951Z,16.22
2026-04-20T14:24:00.888Z,2.52
2026-04-20T14:24:34.099Z,8.42
2026-04-20T14:24:42.789Z,1.06
2026-04-20T14:25:05.781Z,3.55
2026-04-20T14:25:23.739Z,2.32
2026-04-20T14:25:58.241Z,9.39
2026-04-20T14:26:14.022Z,1.93
2026-04-20T14:26:41.043Z,4.99
2026-04-20T14:27:07.177Z,4.63
2026-04-20T14:27:47.151Z,14.91
2026-04-20T14:28:01.290Z,1.68
2026-04-20T14:28:14.925Z,1.61
2026-04-20T14:28:25.471Z,1.24
2026-04-20T14:28:52.515Z,5
2026-04-20T14:29:19.560Z,5
2026-04-20T14:30:02.041Z,18.43
2026-04-20T14:30:57.629Z,55.79
2026-04-20T14:31:12.319Z,1.76
2026-04-20T14:31:28.099Z,1.93
2026-04-20T14:31:37.545Z,1.13
2026-04-20T14:32:07.857Z,6.59
2026-04-20T14:32:21.043Z,1.55
2026-04-20T14:33:01.665Z,15.75
2026-04-20T14:33:25.921Z,3.95
2026-04-20T14:34:13.948Z,29.45
2026-04-20T14:34:45.308Z,7.2
2026-04-20T14:35:04.840Z,2.65
2026-04-20T14:35:18.475Z,1.61
2026-04-20T14:35:32.754Z,1.7
2026-04-20T14:35:44.987Z,1.43
2026-04-20T14:35:55.815Z,1.27
2026-04-20T14:36:11.158Z,1.86
2026-04-20T14:36:35.293Z,3.91
2026-04-20T14:36:52.129Z,2.11
2026-04-20T14:37:06.683Z,1.74
2026-04-20T14:37:50.424Z,20.5
2026-04-20T14:38:01.887Z,1.34
2026-04-20T14:38:16.442Z,1.74
2026-04-20T14:38:42.525Z,4.61
2026-04-20T14:38:59.361Z,2.11
2026-04-20T14:39:29.419Z,6.45
2026-04-20T14:39:43.416Z,1.66
2026-04-20T14:40:10.461Z,5
2026-04-20T14:40:28.109Z,2.26
2026-04-20T14:40:50.056Z,3.25
2026-04-20T14:41:09.588Z,2.65
2026-04-20T14:41:34.821Z,4.29
2026-04-20T14:42:18.410Z,20.24
2026-04-20T14:42:33.032Z,1.75
2026-04-20T14:42:44.228Z,1.31
2026-04-20T14:42:59.947Z,1.92
2026-04-20T14:43:21.747Z,3.21
2026-04-20T14:43:42.387Z,2.91
2026-04-20T14:44:05.577Z,3.61
2026-04-20T14:44:20.199Z,1.75
2026-04-20T14:44:36.922Z,2.09
2026-04-20T14:45:04.723Z,5.33
2026-04-20T14:45:30.521Z,4.5
2026-04-20T14:46:06.755Z,10.87
2026-04-20T14:46:42.635Z,10.55
2026-04-20T14:46:51.325Z,1.06
2026-04-20T14:47:07.166Z,1.94
2026-04-20T14:47:46.267Z,13.85
2026-04-20T14:48:42.529Z,59.06
2026-04-20T14:48:53.264Z,1.26
2026-04-20T14:49:19.244Z,4.57
2026-04-20T14:49:29.001Z,1.16
2026-04-20T14:49:39.158Z,1.2
2026-04-20T14:49:52.035Z,1.51
2026-04-20T14:50:09.472Z,2.22
2026-04-20T14:50:47.759Z,12.93
2026-04-20T14:51:09.071Z,3.08
2026-04-20T14:51:22.333Z,1.56
2026-04-20T14:52:00.547Z,12.85
2026-04-20T14:52:13.423Z,1.51
2026-04-20T14:52:48.729Z,10.05
2026-04-20T14:53:34.015Z,23.36
2026-04-20T14:53:56.143Z,3.3
2026-04-20T14:54:35.900Z,14.64
2026-04-20T14:55:13.957Z,12.68
2026-04-20T14:55:25.242Z,1.32
2026-04-20T14:55:35.300Z,1.19
2026-04-20T14:55:49.154Z,1.64
2026-04-20T14:56:30.846Z,17.24
2026-04-20T14:56:39.080Z,1.02
2026-04-20T14:56:58.523Z,2.63
2026-04-20T14:57:23.974Z,4.37
2026-04-20T14:57:49.425Z,4.37
2026-04-20T14:58:17.489Z,5.45
2026-04-20T14:59:00.565Z,19.38
2026-04-20T14:59:31.231Z,6.79
2026-04-20T14:59:46.120Z,1.79
2026-04-20T15:00:00.538Z,1.72
2026-04-20T15:00:26.043Z,4.39
2026-04-20T15:00:53.322Z,5.1
2026-04-20T15:01:27.697Z,9.29
2026-04-20T15:01:38.982Z,1.32
2026-04-20T15:01:54.068Z,1.82
2026-04-20T15:02:04.127Z,1.19
2026-04-20T15:02:48.321Z,21.3
2026-04-20T15:03:01.353Z,1.53
2026-04-20T15:03:15.350Z,1.66
2026-04-20T15:03:24.151Z,1.07
2026-04-20T15:03:52.302Z,5.49
2026-04-20T15:04:33.066Z,15.94
2026-04-20T15:04:46.920Z,1.64
2026-04-20T15:05:16.904Z,6.41
2026-04-20T15:05:58.019Z,16.42
2026-04-20T15:06:12.908Z,1.79
2026-04-20T15:06:27.047Z,1.68
2026-04-20T15:06:50.006Z,3.54
2026-04-20T15:07:02.724Z,1.49
2026-04-20T15:07:12.582Z,1.17
2026-04-20T15:07:46.289Z,8.78
2026-04-20T15:08:12.551Z,4.68
2026-04-20T15:08:35.543Z,3.55
2026-04-20T15:08:54.195Z,2.46
2026-04-20T15:09:17.613Z,3.68
2026-04-20T15:09:45.590Z,5.41
2026-04-20T15:10:26.848Z,16.62
2026-04-20T15:10:36.399Z,1.14
2026-04-20T15:11:24.285Z,29.1
2026-04-20T15:11:35.298Z,1.29
2026-04-20T15:11:55.268Z,2.75
2026-04-20T15:12:25.179Z,6.37
2026-04-20T15:12:46.296Z,3.03
2026-04-20T15:13:14.075Z,5.32
2026-04-20T15:13:26.634Z,1.47
2026-04-20T15:13:35.869Z,1.11
2026-04-20T15:13:47.935Z,1.41
2026-04-20T15:14:12.279Z,3.98
2026-04-20T15:14:48.216Z,10.6
2026-04-20T15:15:38.982Z,37.12
2026-04-20T15:16:04.352Z,4.34
2026-04-20T15:16:17.765Z,1.58
2026-04-20T15:16:45.499Z,5.3
2026-04-20T15:17:19.192Z,8.77
2026-04-20T15:17:42.513Z,3.65
2026-04-20T15:17:57.920Z,1.87
2026-04-20T15:18:06.940Z,1.09
2026-04-20T15:18:35.219Z,5.55
2026-04-20T15:18:59.475Z,3.95
2026-04-20T15:19:21.385Z,3.24
2026-04-20T15:19:34.723Z,1.57
2026-04-20T15:20:21.470Z,26.43
2026-04-20T15:20:47.528Z,4.6
2026-04-20T15:21:14.877Z,5.13
2026-04-20T15:21:30.718Z,1.94
2026-04-20T15:22:03.874Z,8.38
2026-04-20T15:22:33.540Z,6.24
2026-04-20T15:22:57.430Z,3.83
2026-04-20T15:23:16.918Z,2.64
2026-04-20T15:23:47.601Z,6.8
2026-04-20T15:24:14.088Z,4.77
2026-04-20T15:24:28.367Z,1.7
2026-04-20T15:24:49.446Z,3.02
2026-04-20T15:25:02.244Z,1.5
2026-04-20T15:25:14.309Z,1.41
2026-04-20T15:25:27.647Z,1.57
2026-04-20T15:25:43.304Z,1.91
2026-04-20T15:26:19.117Z,10.49
2026-04-20T15:26:32.971Z,1.64
2026-04-20T15:27:08.003Z,9.82
2026-04-20T15:27:21.035Z,1.53
2026-04-20T15:27:53.143Z,7.67
2026-04-20T15:28:17.925Z,4.13
2026-04-20T15:28:28.847Z,1.28
2026-04-20T15:28:38.293Z,1.13
2026-04-20T15:29:00.240Z,3.25
2026-04-20T15:29:11.614Z,1.33
2026-04-20T15:29:56.992Z,23.54
2026-04-20T15:30:12.772Z,1.93
2026-04-20T15:30:34.045Z,3.07
2026-04-20T15:30:47.231Z,1.55
2026-04-20T15:31:04.984Z,2.28
2026-04-20T15:31:15.997Z,1.29
2026-04-20T15:31:49.596Z,8.7
2026-04-20T15:32:13.330Z,3.78
2026-04-20T15:32:46.200Z,8.18
2026-04-20T15:33:01.286Z,1.82
2026-04-20T15:33:15.425Z,1.68
2026-04-20T15:33:29.351Z,1.65
2026-04-20T15:33:49.407Z,2.77
2026-04-20T15:34:02.205Z,1.5
2026-04-20T15:34:33.564Z,7.2
2026-04-20T15:34:46.203Z,1.48
2026-04-20T15:35:00.758Z,1.74
2026-04-20T15:35:15.106Z,1.71
2026-04-20T15:35:58.737Z,20.31
2026-04-20T15:36:36.586Z,12.46
2026-04-20T15:36:52.964Z,2.03
2026-04-20T15:37:02.822Z,1.17
2026-04-20T15:37:22.037Z,2.58
2026-04-20T15:37:47.489Z,4.37
2026-04-20T15:38:12.776Z,4.31
2026-04-20T15:38:49.615Z,11.44
2026-04-20T15:39:05.517Z,1.95
2026-04-20T15:39:32.201Z,4.85
2026-04-20T15:39:47.091Z,1.79
2026-04-20T15:39:56.001Z,1.08
2026-04-20T15:40:23.396Z,5.15
2026-04-20T15:40:37.031Z,1.61
2026-04-20T15:40:50.957Z,1.65
2026-04-20T15:41:14.147Z,3.61
2026-04-20T15:41:45.863Z,7.42
2026-04-20T15:41:54.552Z,1.06
2026-04-20T15:42:07.507Z,1.52
2026-04-20T15:42:45.223Z,12.32
2026-04-20T15:43:21.114Z,10.56
2026-04-20T15:43:43.490Z,3.37
2026-04-20T15:44:09.419Z,4.55
2026-04-20T15:44:21.568Z,1.42
2026-04-20T15:44:35.056Z,1.59
2026-04-20T15:45:09.770Z,9.56
2026-04-20T15:45:37.813Z,5.44
2026-04-20T15:46:19.969Z,17.93
2026-04-20T15:46:28.433Z,1.04
2026-04-20T15:46:47.275Z,2.5
2026-04-20T15:47:07.833Z,2.89
2026-04-20T15:47:37.404Z,6.19
2026-04-20T15:47:47.463Z,1.19
2026-04-20T15:48:38.438Z,37.78
2026-04-20T15:48:52.147Z,1.62
2026-04-20T15:49:11.634Z,2.64
2026-04-20T15:49:34.115Z,3.4
2026-04-20T15:49:49.957Z,1.94
2026-04-20T15:50:12.882Z,3.53
2026-04-20T15:50:38.862Z,4.57
2026-04-20T15:50:48.516Z,1.15
2026-04-20T15:51:17.718Z,6
2026-04-20T15:51:42.240Z,4.04
2026-04-20T15:52:09.308Z,5.01
2026-04-20T15:52:23.234Z,1.65
2026-04-20T15:53:18.447Z,54.05
2026-04-20T15:53:31.709Z,1.56
2026-04-20T15:53:43.172Z,1.34
2026-04-20T15:53:56.049Z,1.51
2026-04-20T15:54:23.046Z,4.98
2026-04-20T15:54:38.262Z,1.84
2026-04-20T15:54:46.379Z,1.01
2026-04-20T15:55:22.967Z,11.2
2026-04-20T15:55:40.771Z,2.29
2026-04-20T15:55:49.236Z,1.04
2026-04-20T15:56:11.958Z,3.47
2026-04-20T15:56:39.167Z,5.07
2026-04-20T15:57:14.163Z,9.79
2026-04-20T15:57:24.803Z,1.25
2026-04-20T15:57:57.527Z,8.08
2026-04-20T15:58:11.595Z,1.67
2026-04-20T15:59:13.431Z,94.59
2026-04-20T15:59:41.625Z,5.51
2026-04-20T16:00:10.220Z,5.7
2026-04-20T16:00:37.382Z,5.05
2026-04-20T16:01:09.428Z,7.63
2026-04-20T16:01:25.391Z,1.96
2026-04-20T16:01:40.734Z,1.86
2026-04-20T16:02:10.439Z,6.26
2026-04-20T16:02:26.034Z,1.9
2026-04-20T16:02:38.910Z,1.51
2026-04-20T16:02:48.038Z,1.1
2026-04-20T16:03:33.243Z,23.2
2026-04-20T16:03:58.694Z,4.37
2026-04-20T16:04:39.730Z,16.31
2026-04-20T16:05:08.220Z,5.65
2026-04-20T16:05:20.939Z,1.49
2026-04-20T16:05:55.096Z,9.12
2026-04-20T16:06:04.224Z,1.1
2026-04-20T16:06:48.730Z,21.87
2026-04-20T16:07:04.873Z,1.99
2026-04-20T16:07:34.387Z,6.16
2026-04-20T16:07:55.504Z,3.03
2026-04-20T16:08:28.994Z,8.62
2026-04-20T16:08:52.884Z,3.83
2026-04-20T16:09:05.603Z,1.49
2026-04-20T16:09:15.760Z,1.2
2026-04-20T16:09:29.322Z,1.6
2026-04-20T16:09:42.431Z,1.54
2026-04-20T16:09:58.150Z,1.92
2026-04-20T16:10:25.682Z,5.21
2026-04-20T16:10:37.663Z,1.4
2026-04-20T16:11:08.723Z,7.02
2026-04-20T16:11:31.445Z,3.47
2026-04-20T16:11:55.117Z,3.76
2026-04-20T16:12:21.971Z,4.92
2026-04-20T16:12:30.205Z,1.02
2026-04-20T16:12:38.783Z,1.05
2026-04-20T16:13:05.851Z,5.01
2026-04-20T16:13:27.871Z,3.27
2026-04-20T16:13:50.995Z,3.59
2026-04-20T16:14:18.181Z,5.06
2026-04-20T16:14:39.416Z,3.06
2026-04-20T16:14:51.812Z,1.45
2026-04-20T16:15:00.723Z,1.08
2026-04-20T16:15:27.186Z,4.76
2026-04-20T16:16:02.987Z,10.48
2026-04-20T16:16:17.810Z,1.78
2026-04-20T16:16:54.576Z,11.37
2026-04-20T16:17:07.686Z,1.54
2026-04-20T16:17:22.308Z,1.75
2026-04-20T16:17:36.725Z,1.72
2026-04-20T16:17:52.868Z,1.99
2026-04-20T16:18:14.063Z,3.05
2026-04-20T16:18:30.500Z,2.04
2026-04-20T16:18:58.521Z,5.43
2026-04-20T16:19:26.736Z,5.52
2026-04-20T16:19:39.998Z,1.56
2026-04-20T16:19:58.308Z,2.39
2026-04-20T16:20:40.405Z,17.84
2026-04-20T16:20:53.437Z,1.53
2026-04-20T16:21:20.623Z,5.06
2026-04-20T16:21:34.404Z,1.63
2026-04-20T16:21:42.638Z,1.02
2026-04-20T16:21:57.724Z,1.82
2026-04-20T16:22:38.774Z,16.33
2026-04-20T16:22:51.253Z,1.46
2026-04-20T16:23:18.391Z,5.04
2026-04-20T16:23:45.100Z,4.86
2026-04-20T16:23:53.112Z,1
2026-04-20T16:24:08.892Z,1.93
2026-04-20T16:24:44.327Z,10.16
2026-04-20T16:25:09.023Z,4.1
2026-04-20T16:25:28.007Z,2.53
2026-04-20T16:25:45.965Z,2.32
2026-04-20T16:26:00.175Z,1.69
2026-04-20T16:26:29.278Z,5.95
2026-04-20T16:26:54.287Z,4.21
2026-04-20T16:27:10.430Z,1.99
2026-04-20T16:27:28.937Z,2.43
2026-04-20T16:27:42.199Z,1.56
2026-04-20T16:28:04.610Z,3.38
2026-04-20T16:28:16.335Z,1.37
2026-04-20T16:28:51.617Z,10.03
2026-04-20T16:29:02.722Z,1.3
2026-04-20T16:29:33.882Z,7.08
2026-04-20T16:30:14.084Z,15.2
2026-04-20T16:30:49.472Z,10.12
2026-04-20T16:31:01.787Z,1.44
2026-04-20T16:31:15.348Z,1.6
2026-04-20T16:31:43.325Z,5.41
2026-04-20T16:32:06.082Z,3.48
2026-04-20T16:32:38.539Z,7.9
2026-04-20T16:33:00.003Z,3.12
2026-04-20T16:33:17.962Z,2.32
2026-04-20T16:33:30.520Z,1.47
2026-04-20T16:34:21.020Z,36.29
2026-04-20T16:34:53.220Z,7.73
2026-04-20T16:35:06.329Z,1.54
2026-04-20T16:35:15.983Z,1.15
2026-04-20T16:35:29.691Z,1.62
2026-04-20T16:35:43.970Z,1.7
2026-04-20T16:36:11.727Z,5.31
2026-04-20T16:36:48.134Z,11.03
2026-04-20T16:36:58.192Z,1.19
2026-04-20T16:37:25.046Z,4.92
2026-04-20T16:37:37.524Z,1.46
2026-04-20T16:38:11.177Z,8.74
2026-04-20T16:38:26.328Z,1.83
2026-04-20T16:38:40.814Z,1.73
2026-04-20T16:38:58.304Z,2.23
2026-04-20T16:39:13.899Z,1.9
2026-04-20T16:39:34.292Z,2.85
2026-04-20T16:39:42.410Z,1.01
2026-04-20T16:40:00.214Z,2.29
2026-04-20T16:40:24.043Z,3.81
2026-04-20T16:40:34.492Z,1.23
2026-04-20T16:41:01.103Z,4.82
2026-04-20T16:41:14.441Z,1.57
2026-04-20T16:41:27.159Z,1.49
2026-04-20T16:42:10.872Z,20.45
2026-04-20T16:42:21.976Z,1.3
2026-04-20T16:42:33.873Z,1.39
2026-04-20T16:42:47.654Z,1.63
2026-04-20T16:43:28.193Z,15.64
2026-04-20T16:43:52.744Z,4.05
2026-04-20T16:44:04.641Z,1.39
2026-04-20T16:44:35.359Z,6.82
2026-04-20T16:44:57.011Z,3.17
2026-04-20T16:45:09.408Z,1.45
2026-04-20T16:45:26.951Z,2.24
2026-04-20T16:45:53.901Z,4.96
2026-04-20T16:46:07.898Z,1.66
2026-04-20T16:46:23.178Z,1.85
2026-04-20T16:46:49.210Z,4.59
2026-04-20T16:46:58.656Z,1.13
2026-04-20T16:47:12.510Z,1.64
2026-04-20T16:47:37.206Z,4.1
2026-04-20T16:48:09.237Z,7.62
2026-04-20T16:48:20.065Z,1.27
2026-04-20T16:48:36.956Z,2.12
2026-04-20T16:49:00.660Z,3.77
2026-04-20T16:49:23.106Z,3.39
2026-04-20T16:50:05.568Z,18.4
2026-04-20T16:50:20.654Z,1.82
2026-04-20T16:51:11.450Z,37.21
2026-04-20T16:51:27.944Z,2.05
2026-04-20T16:51:50.179Z,3.33
2026-04-20T16:51:59.833Z,1.15
2026-04-20T16:52:11.118Z,1.32
2026-04-20T16:52:33.317Z,3.32
2026-04-20T16:52:58.271Z,4.19
2026-04-20T16:53:14.937Z,2.08
2026-04-20T16:53:40.602Z,4.45
2026-04-20T16:54:02.440Z,3.22
2026-04-20T16:54:36.713Z,9.21
2026-04-20T16:54:51.734Z,1.81
2026-04-20T16:55:03.966Z,1.43
2026-04-20T16:55:25.543Z,3.15
2026-04-20T16:55:51.981Z,4.75
2026-04-20T16:56:18.294Z,4.7
2026-04-20T16:56:32.573Z,1.7
2026-04-20T16:56:44.722Z,1.42
2026-04-20T16:57:08.010Z,3.64
2026-04-20T16:57:21.423Z,1.58
2026-04-20T16:57:55.370Z,8.96
2026-04-20T16:58:05.626Z,1.21
2026-04-20T16:58:17.607Z,1.4
2026-04-20T16:58:28.436Z,1.27
2026-04-20T16:58:41.390Z,1.52
2026-04-20T16:59:08.692Z,5.11
2026-04-20T16:59:19.614Z,1.28
2026-04-20T16:59:29.164Z,1.14
2026-04-20T16:59:45.006Z,1.94
2026-04-20T17:00:18.993Z,8.99
2026-04-20T17:00:54.239Z,10
2026-04-20T17:01:37.712Z,20.04
2026-04-20T17:01:50.666Z,1.52
2026-04-20T17:02:34.332Z,20.37
2026-04-20T17:03:08.160Z,8.87
